Date,Mkt-RF,SMB,HML,RMW,CMA,RF,Mom
2021-02-09,0.05,0.64,-0.06,-0.67,-0.41,0.00,0.42
2021-02-10,-0.08,-0.53,0.79,0.30,0.07,0.00,-0.85
2021-02-11,0.20,-0.21,-0.70,-0.46,-0.29,0.00,0.71
2021-02-12,0.49,-0.10,0.46,-0.39,-0.07,0.00,0.66
2021-02-16,-0.14,-0.26,1.93,0.17,0.05,0.00,-0.64
2021-02-17,-0.20,-0.67,0.60,0.26,-0.15,0.00,-1.16
2021-02-18,-0.62,-1.47,-0.21,0.88,-0.43,0.00,-0.89
2021-02-19,0.16,2.02,0.73,-0.43,0.53,0.00,0.24
2021-02-22,-1.11,0.73,3.13,1.67,0.86,0.00,-3.21
2021-02-23,-0.11,-1.01,0.89,1.13,-0.21,0.00,-1.80
2021-02-24,1.15,1.47,1.44,-0.28,0.33,0.00,-0.07
2021-02-25,-2.72,-0.91,0.88,0.97,0.45,0.00,-1.86
2021-02-26,-0.28,0.35,-1.60,-0.04,-0.40,0.00,1.95
2021-03-01,2.62,1.11,0.23,-0.40,0.21,0.00,1.50
2021-03-02,-1.05,-0.77,1.25,0.62,0.23,0.00,-1.41
2021-03-03,-1.55,0.65,3.56,1.64,1.07,0.00,-3.26
2021-03-04,-1.67,-1.10,1.70,1.27,0.49,0.00,-2.84
2021-03-05,1.87,0.38,0.62,0.96,0.52,0.00,-1.10
2021-03-08,-0.67,1.46,3.71,1.63,0.92,0.00,-3.10
2021-03-09,1.77,0.43,-3.23,-1.84,-0.48,0.00,4.49
2021-03-10,0.67,1.20,1.82,-0.07,0.15,0.00,-0.50
2021-03-11,1.41,1.07,-2.00,-1.39,-0.81,0.00,3.02
2021-03-12,0.11,0.53,1.29,0.63,0.58,0.00,-1.06
2021-03-15,0.69,-0.35,-1.27,0.25,0.09,0.00,1.01
2021-03-16,-0.41,-1.35,-0.85,0.28,-0.02,0.00,-1.35
2021-03-17,0.34,0.65,0.34,-0.04,0.10,0.00,1.49
2021-03-18,-1.86,-1.21,2.16,0.93,0.46,0.00,-3.45
2021-03-19,0.23,0.94,-0.99,-0.79,-0.54,0.00,1.18
2021-03-22,0.56,-1.69,-2.23,-0.25,-0.10,0.00,0.17
2021-03-23,-1.16,-2.95,-1.04,0.58,-0.74,0.00,-2.22
2021-03-24,-0.97,-1.58,1.46,1.38,0.13,0.00,-2.82
2021-03-25,0.67,2.02,1.40,0.45,1.11,0.00,0.73
2021-03-26,1.56,0.20,0.68,0.78,0.60,0.00,-0.44
2021-03-29,-0.48,-2.49,-0.23,0.90,0.02,0.00,-2.62
2021-03-30,-0.03,1.84,1.01,-0.26,-0.23,0.00,2.32
2021-03-31,0.63,0.58,-2.34,-1.17,-0.28,0.00,1.80
2021-04-01,1.27,0.21,-0.02,-0.69,-0.51,0.00,0.69
2021-04-05,1.28,-0.71,-0.71,1.00,0.09,0.00,-0.48
2021-04-06,0.00,-0.31,0.09,-0.12,-0.28,0.00,0.67
2021-04-07,-0.11,-1.53,0.30,0.68,-0.12,0.00,-0.81
2021-04-08,0.62,0.27,-1.17,-0.52,-0.38,0.00,1.15
2021-04-09,0.65,-0.61,0.15,0.79,0.09,0.00,-0.18
2021-04-12,-0.04,-0.46,0.56,0.73,-0.36,0.00,-0.23
2021-04-13,0.41,-0.77,-1.60,-1.07,-0.37,0.00,0.90
2021-04-14,-0.34,1.18,1.41,0.01,0.67,0.00,-0.16
2021-04-15,1.06,-0.80,-1.19,0.10,-0.54,0.00,-0.75
2021-04-16,0.27,-0.19,0.65,0.83,0.18,0.00,-0.29
2021-04-19,-0.72,-0.66,0.79,0.72,0.43,0.00,-1.21
2021-04-20,-0.93,-1.38,-1.57,0.38,-0.46,0.00,-2.05
2021-04-21,1.10,1.53,0.12,-0.47,0.09,0.00,2.01
2021-04-22,-0.78,0.63,-0.77,-0.20,-0.20,0.00,-0.13
2021-04-23,1.26,0.77,0.69,-0.35,0.03,0.00,1.80
2021-04-26,0.41,0.79,-0.50,-1.20,-0.07,0.00,1.46
2021-04-27,-0.03,0.08,0.85,0.54,0.06,0.00,0.06
2021-04-28,-0.07,0.29,0.20,-0.30,-0.33,0.00,-0.18
2021-04-29,0.40,-0.76,1.09,1.33,-0.22,0.00,-0.89
2021-04-30,-0.82,-0.52,-0.33,0.13,-0.41,0.00,-0.47
2021-05-03,0.18,0.73,1.70,1.05,1.08,0.00,-0.37
2021-05-04,-0.89,-0.24,2.00,1.09,0.57,0.00,-0.18
2021-05-05,-0.05,-0.16,1.33,0.64,0.61,0.00,0.29
2021-05-06,0.49,-0.49,1.18,1.23,0.58,0.00,-1.05
2021-05-07,0.84,0.45,-0.08,-0.22,0.15,0.00,1.25
2021-05-10,-1.35,-1.28,1.68,1.16,0.77,0.00,-2.23
2021-05-11,-0.63,0.69,-0.87,-0.83,-0.05,0.00,-0.02
2021-05-12,-2.34,-1.15,0.70,-0.29,0.14,0.00,-2.55
2021-05-13,1.04,0.48,1.13,1.38,0.34,0.00,-0.18
2021-05-14,1.79,0.97,-0.16,-0.24,-0.04,0.00,1.80
2021-05-17,-0.24,0.72,0.84,0.02,0.58,0.00,0.28
2021-05-18,-0.70,0.05,-0.93,-1.02,-0.43,0.00,-0.25
2021-05-19,-0.34,-0.53,-0.46,-0.18,-0.33,0.00,-0.60
2021-05-20,1.14,-0.49,-1.42,-0.85,-0.48,0.00,0.23
2021-05-21,-0.04,0.46,0.98,-0.11,-0.06,0.00,0.22
2021-05-24,0.99,-0.48,-0.70,0.26,-0.31,0.00,1.13
2021-05-25,-0.30,-0.85,-1.23,0.20,-0.15,0.00,0.24
2021-05-26,0.46,1.77,0.57,-0.54,0.14,0.00,1.72
2021-05-27,0.27,1.08,0.95,-0.26,0.27,0.00,1.57
2021-05-28,0.04,-0.37,-0.32,-0.20,-0.40,0.00,-0.34
2021-06-01,0.03,1.41,1.44,0.29,0.39,0.00,0.91
2021-06-02,0.11,-0.21,0.32,-0.07,0.70,0.00,-0.76
2021-06-03,-0.53,-0.25,0.73,0.41,0.34,0.00,-1.07
2021-06-04,0.90,-0.59,-0.91,-0.15,-0.22,0.00,0.37
2021-06-07,0.14,1.27,-0.95,-1.00,-0.21,0.00,0.60
2021-06-08,0.18,1.08,-0.31,0.07,-0.09,0.00,0.43
2021-06-09,-0.29,-0.45,-0.84,0.16,0.19,0.00,-1.14
2021-06-10,0.41,-1.33,-2.05,-0.56,-1.05,0.00,-1.59
2021-06-11,0.37,0.72,0.17,0.04,0.00,0.00,0.63
2021-06-14,0.15,-0.75,-1.62,-0.59,-0.49,0.00,-0.88
2021-06-15,-0.30,0.23,1.28,0.67,0.13,0.00,0.02
2021-06-16,-0.46,0.43,0.20,-0.34,-0.24,0.00,0.35
2021-06-17,0.01,-1.35,-3.57,-0.70,-1.10,0.00,-1.84
2021-06-18,-1.23,-0.80,-1.44,-0.43,-0.71,0.00,-0.45
2021-06-21,1.36,0.84,1.06,0.40,0.31,0.00,1.37
2021-06-22,0.58,-0.09,-0.43,0.20,0.20,0.00,0.44
2021-06-23,0.00,0.51,-0.29,-0.48,-0.24,0.00,1.16
2021-06-24,0.69,0.74,0.23,-0.39,0.26,0.00,0.75
2021-06-25,0.31,-0.50,0.43,-0.14,0.06,0.00,-0.54
2021-06-28,0.21,-0.86,-1.59,-0.49,-0.14,0.00,0.03
2021-06-29,0.01,-0.39,-0.30,0.31,0.39,0.00,0.12
2021-06-30,0.07,0.13,0.75,0.72,0.64,0.00,0.74
2021-07-01,0.44,0.42,0.44,0.00,0.33,0.00,-0.21
2021-07-02,0.56,-1.53,-0.70,0.66,-0.14,0.00,-0.79
2021-07-06,-0.27,-1.02,-2.00,0.55,-0.75,0.00,-1.45
2021-07-07,0.10,-0.84,0.08,1.70,0.35,0.00,-1.13
2021-07-08,-0.86,-0.01,-0.79,-0.22,-0.03,0.00,-0.30
2021-07-09,1.26,0.85,1.57,-0.17,0.41,0.00,1.66
2021-07-12,0.23,-0.02,0.56,0.28,-0.27,0.00,0.89
2021-07-13,-0.55,-1.21,-0.41,0.75,0.12,0.00,-1.22
2021-07-14,-0.25,-1.16,0.35,1.94,0.63,0.00,-1.40
2021-07-15,-0.38,-0.26,0.79,0.34,-0.07,0.00,-0.64
2021-07-16,-0.76,-0.40,-1.27,0.13,-0.84,0.00,-1.55
2021-07-19,-1.42,0.04,-1.77,-0.43,-1.11,0.00,-0.62
2021-07-20,1.70,0.86,0.14,-0.58,0.33,0.00,1.61
2021-07-21,0.95,0.73,0.81,-0.96,0.08,0.00,1.88
2021-07-22,0.10,-1.56,-1.02,0.50,-0.43,0.00,-0.66
2021-07-23,0.99,-0.33,-0.45,0.49,-0.36,0.00,0.11
2021-07-26,0.18,0.09,1.33,0.29,0.87,0.00,0.98
2021-07-27,-0.65,-0.46,0.59,0.46,0.09,0.00,-1.05
2021-07-28,0.27,1.21,-0.64,-1.57,-0.73,0.00,0.59
2021-07-29,0.41,0.22,0.94,0.82,0.55,0.00,0.80
2021-07-30,-0.65,-0.09,-0.18,0.57,0.42,0.00,-0.11
2021-08-02,-0.12,-0.13,-0.45,-0.07,-0.39,0.00,-0.05
2021-08-03,0.73,-0.39,0.93,0.65,0.27,0.00,0.51
2021-08-04,-0.39,-0.98,-1.57,-0.37,-1.13,0.00,-0.19
2021-08-05,0.74,1.08,-0.12,-1.29,-0.40,0.00,0.80
2021-08-06,0.09,0.46,1.88,0.48,0.29,0.00,0.49
2021-08-09,0.00,-0.46,-0.27,-0.64,-0.52,0.00,0.62
2021-08-10,0.06,0.38,1.82,0.72,0.92,0.00,0.42
2021-08-11,0.20,0.30,1.44,0.91,0.56,0.00,-0.26
2021-08-12,0.24,-0.68,-0.41,0.07,0.11,0.00,0.34
2021-08-13,0.02,-0.95,-0.27,0.70,-0.01,0.00,-0.82
2021-08-16,-0.03,-0.86,0.06,1.66,0.22,0.00,-0.49
2021-08-17,-0.79,-0.50,-0.13,-0.30,0.08,0.00,-1.24
2021-08-18,-0.96,0.10,-0.18,-0.32,-0.66,0.00,0.44
2021-08-19,-0.13,-0.96,-0.83,1.38,-0.47,0.00,-0.69
2021-08-20,0.92,0.86,-0.50,-0.36,-0.32,0.00,0.20
2021-08-23,1.07,0.75,-0.83,-1.85,-0.10,0.00,0.73
2021-08-24,0.40,0.40,0.35,-0.72,0.02,0.00,0.94
2021-08-25,0.27,0.06,0.36,-0.42,-0.01,0.00,0.74
2021-08-26,-0.65,-0.44,-0.33,-0.06,-0.12,0.00,-0.34
2021-08-27,1.07,1.64,0.31,-0.69,0.16,0.00,0.96
2021-08-30,0.35,-0.69,-1.39,0.66,0.07,0.00,-1.14
2021-08-31,-0.13,0.46,-0.04,-0.47,-0.20,0.00,-0.24
2021-09-01,0.11,0.40,-0.96,-0.45,-0.39,0.00,-0.61
2021-09-02,0.35,0.20,-0.02,-0.44,0.59,0.00,0.24
2021-09-03,-0.02,-0.56,-0.28,0.03,-0.31,0.00,0.26
2021-09-07,-0.36,-0.36,-0.08,-0.60,0.14,0.00,0.23
2021-09-08,-0.33,-0.74,0.07,0.73,0.20,0.00,-0.90
2021-09-09,-0.28,0.25,0.09,-0.78,-0.27,0.00,0.90
2021-09-10,-0.76,-0.03,0.02,0.20,-0.37,0.00,-0.19
2021-09-13,0.14,0.24,1.35,0.23,0.93,0.00,0.00
2021-09-14,-0.66,-0.67,-0.97,0.42,-0.47,0.00,-0.08
2021-09-15,0.88,0.12,0.67,-0.24,0.43,0.00,1.05
2021-09-16,-0.05,-0.10,-0.58,-0.42,-0.53,0.00,-0.11
2021-09-17,-0.74,1.00,-0.05,-0.64,-0.48,0.00,-0.78
2021-09-20,-1.86,-0.56,0.22,0.78,0.23,0.00,-0.65
2021-09-21,0.03,0.27,-0.68,-0.43,-0.36,0.00,0.17
2021-09-22,1.00,0.14,0.61,-0.52,0.46,0.00,1.26
2021-09-23,1.28,0.46,0.92,-1.01,0.22,0.00,1.07
2021-09-24,0.09,-0.40,0.71,0.57,0.23,0.00,0.23
2021-09-27,-0.11,1.71,2.44,-0.24,0.78,0.00,0.61
2021-09-28,-2.17,-0.01,1.76,0.83,1.07,0.00,-0.56
2021-09-29,0.04,-0.20,0.81,1.15,0.34,0.00,-0.48
2021-09-30,-1.03,0.07,-0.77,-1.24,-0.37,0.00,-0.14
2021-10-01,1.12,0.48,0.51,-0.09,0.55,0.00,0.65
2021-10-04,-1.42,0.40,2.35,0.69,1.10,0.00,0.11
2021-10-05,1.06,-0.58,-0.07,-0.09,-0.34,0.00,0.71
2021-10-06,0.34,-1.00,-0.50,0.33,-0.68,0.00,-0.81
2021-10-07,1.01,0.45,-0.18,-0.07,0.04,0.00,0.63
2021-10-08,-0.27,-0.46,1.13,0.09,0.59,0.00,0.08
2021-10-11,-0.72,0.23,-0.28,-0.04,0.28,0.00,0.07
2021-10-12,-0.07,0.55,-0.43,-0.88,-0.28,0.00,-0.06
2021-10-13,0.43,-0.09,-1.05,-0.49,-0.79,0.00,-0.46
2021-10-14,1.65,-0.37,-0.28,0.00,-0.12,0.00,0.12
2021-10-15,0.64,-1.13,0.28,0.37,-0.08,0.00,0.16
2021-10-18,0.40,-0.41,-0.01,0.57,-0.08,0.00,1.37
2021-10-19,0.70,-0.48,-0.24,-0.17,0.10,0.00,-0.73
2021-10-20,0.34,0.23,1.20,0.28,0.55,0.00,0.10
2021-10-21,0.36,0.03,-0.99,0.31,-0.61,0.00,0.01
2021-10-22,-0.25,0.02,1.02,0.43,0.47,0.00,0.33
2021-10-25,0.56,0.36,-0.13,-0.41,-0.37,0.00,1.17
2021-10-26,0.05,-0.78,-0.30,-0.38,-0.15,0.00,-0.18
2021-10-27,-0.76,-0.94,-1.20,0.86,-0.63,0.00,-0.09
2021-10-28,1.11,0.83,-0.50,-0.27,-0.17,0.00,0.81
2021-10-29,0.21,0.13,-0.83,0.56,-0.83,0.00,0.58
2021-11-01,0.50,2.05,0.44,-1.13,0.07,0.00,0.92
2021-11-02,0.25,-0.33,-0.55,0.42,0.16,0.00,0.00
2021-11-03,0.79,1.44,-0.16,0.21,-0.43,0.00,-0.30
2021-11-04,0.39,-0.29,-1.38,0.66,-0.74,0.00,-0.46
2021-11-05,0.37,0.79,1.22,0.05,1.36,0.00,0.84
2021-11-08,0.16,0.02,0.10,-0.53,-0.12,0.00,0.46
2021-11-09,-0.34,-0.13,0.46,0.59,0.29,0.00,-0.88
2021-11-10,-1.04,-0.30,0.95,1.37,0.02,0.00,-0.92
2021-11-11,0.17,0.62,0.34,0.14,0.10,0.00,0.95
2021-11-12,0.74,-0.46,-0.91,0.37,-0.29,0.00,-0.20
2021-11-15,-0.06,-0.45,0.70,0.53,0.50,0.00,-0.17
2021-11-16,0.44,-0.16,-0.68,0.17,-0.65,0.00,0.21
2021-11-17,-0.41,-0.65,-0.26,0.81,0.18,0.00,-0.04
2021-11-18,0.14,-0.75,-0.06,1.25,-0.11,0.00,1.00
2021-11-19,-0.25,-0.41,-1.31,1.03,-0.64,0.00,0.03
2021-11-22,-0.57,0.07,2.78,1.25,1.63,0.00,0.62
2021-11-23,-0.02,-0.19,1.77,0.24,1.15,0.00,0.11
2021-11-24,0.30,-0.14,-0.87,-0.54,-0.25,0.00,0.13
2021-11-26,-2.23,-1.28,-0.95,0.26,-0.61,0.00,-0.70
2021-11-29,1.10,-1.31,-0.78,0.38,-0.31,0.00,1.25
2021-11-30,-1.95,0.18,-1.13,-0.09,0.39,0.00,-0.19
2021-12-01,-1.59,-0.44,1.09,2.33,0.78,0.00,-0.18
2021-12-02,1.53,1.00,1.24,-0.66,0.04,0.00,-0.26
2021-12-03,-1.18,-0.87,1.08,1.76,1.07,0.00,-1.12
2021-12-06,1.20,0.84,0.63,0.09,0.62,0.00,-0.95
2021-12-07,2.22,-0.17,-1.78,-1.44,-0.47,0.00,0.93
2021-12-08,0.46,0.35,-0.85,-0.97,0.19,0.00,-0.54
2021-12-09,-1.04,-1.05,1.55,1.44,1.00,0.00,0.00
2021-12-10,0.71,-0.87,0.52,1.38,0.77,0.00,0.78
2021-12-13,-1.04,-0.29,-0.99,0.31,-0.30,0.00,-1.82
2021-12-14,-0.76,-0.35,1.65,0.41,0.18,0.00,-0.29
2021-12-15,1.62,0.01,-1.91,0.05,-0.35,0.00,0.47
2021-12-16,-1.19,-0.85,2.80,0.62,0.67,0.00,-1.12
2021-12-17,-0.66,1.47,-2.34,-1.70,-0.37,0.00,-1.66
2021-12-20,-1.26,-0.21,-0.41,0.03,0.17,0.00,-0.35
2021-12-21,2.06,0.66,0.19,-1.09,-0.24,0.00,0.61
2021-12-22,0.97,0.18,-0.35,0.34,0.05,0.00,0.94
2021-12-23,0.72,0.28,-0.49,-0.37,-0.41,0.00,0.03
2021-12-27,1.23,-0.13,0.31,0.98,0.45,0.00,2.00
2021-12-28,-0.26,-0.41,0.82,0.84,0.23,0.00,-0.53
2021-12-29,0.07,-0.02,0.17,0.71,0.00,0.00,0.45
2021-12-30,-0.17,0.07,-0.41,-0.83,-0.44,0.00,-1.12
2021-12-31,-0.31,0.17,0.52,0.35,0.45,0.00,0.44
2022-01-03,0.72,0.44,0.77,-1.17,0.53,0.00,-1.07
2022-01-04,-0.27,-0.06,3.64,0.64,1.56,0.00,0.44
2022-01-05,-2.26,-0.93,2.58,1.41,1.29,0.00,-0.68
2022-01-06,0.00,0.38,1.76,-0.56,0.01,0.00,0.74
2022-01-07,-0.49,-0.96,2.02,-0.13,0.85,0.00,-0.63
2022-01-10,-0.14,-0.31,-0.26,-0.06,-0.36,0.00,-0.15
2022-01-11,1.08,-0.20,-0.27,-1.24,0.35,0.00,-0.13
2022-01-12,0.13,-0.85,0.52,0.76,0.29,0.00,1.22
2022-01-13,-1.55,0.88,2.39,1.18,1.04,0.00,-0.20
2022-01-14,0.08,0.05,0.55,-0.85,0.52,0.00,-0.08
2022-01-18,-2.06,-0.90,1.38,0.79,0.98,0.00,0.09
2022-01-19,-1.02,-0.36,-0.67,0.25,0.09,0.00,-0.37
2022-01-20,-1.15,-0.84,-0.23,-0.31,0.09,0.00,-0.45
2022-01-21,-2.09,0.39,0.47,1.03,0.54,0.00,0.46
2022-01-24,0.53,1.75,-0.25,-0.06,-0.67,0.00,0.08
2022-01-25,-1.42,-0.18,2.80,-0.79,1.62,0.00,0.24
2022-01-26,-0.29,-1.06,0.10,0.42,-0.02,0.00,1.33
2022-01-27,-0.76,-1.46,0.83,1.05,0.92,0.00,0.36
2022-01-28,2.46,-0.62,-2.08,0.16,0.16,0.00,-0.29
2022-01-31,2.32,0.70,-2.87,-1.82,-1.67,0.00,-1.77
2022-02-01,0.87,0.12,0.65,-1.10,0.33,0.00,0.05
2022-02-02,0.51,-1.58,0.70,1.50,0.50,0.00,2.43
2022-02-03,-2.48,0.46,2.19,0.43,1.36,0.00,1.23
2022-02-04,0.89,-0.30,-0.60,-1.73,-1.20,0.00,-2.42
2022-02-07,-0.24,0.67,0.20,-0.70,-0.01,0.00,-0.36
2022-02-08,1.02,0.73,-0.29,0.93,-0.42,0.00,-0.16
2022-02-09,1.60,0.02,-1.96,-1.10,-0.26,0.00,-1.12
2022-02-10,-1.69,0.02,1.23,-0.56,0.27,0.00,0.34
2022-02-11,-1.91,0.92,2.13,-0.20,1.43,0.00,0.78
2022-02-14,-0.35,0.08,-0.62,0.69,-0.18,0.00,0.00
2022-02-15,1.85,1.02,-1.40,-0.68,-0.81,0.00,-0.96
2022-02-16,-0.02,0.04,0.32,0.61,0.42,0.00,0.60
2022-02-17,-2.29,-0.05,1.15,0.88,1.47,0.00,1.03
2022-02-18,-0.85,0.12,0.95,1.07,0.44,0.00,1.09
2022-02-22,-1.17,-0.36,0.09,-0.04,0.16,0.00,0.51
2022-02-23,-1.95,0.06,1.25,0.02,1.07,0.00,0.94
2022-02-24,1.87,0.69,-3.88,-1.79,-1.80,0.00,-3.05
2022-02-25,2.24,-0.14,1.19,0.36,-0.19,0.00,0.73
2022-02-28,0.03,0.39,-0.46,-0.80,0.25,0.00,-0.29
2022-03-01,-1.55,-0.28,-0.85,-0.41,0.53,0.00,0.27
2022-03-02,1.82,0.63,1.30,0.52,0.47,0.00,1.32
2022-03-03,-0.86,-0.22,1.51,1.25,1.25,0.00,1.35
2022-03-04,-1.09,-0.52,0.72,0.37,1.23,0.00,1.53
2022-03-07,-3.14,0.73,0.89,-0.69,1.35,0.00,0.57
2022-03-08,-0.53,1.00,0.30,-1.12,-0.24,0.00,-0.86
2022-03-09,2.79,0.01,-2.17,-0.41,-1.58,0.00,-0.99
2022-03-10,-0.47,0.30,1.18,-0.32,0.34,0.00,0.96
2022-03-11,-1.48,-0.12,1.76,0.97,0.64,0.00,1.30
2022-03-14,-1.04,-0.84,1.79,2.19,0.10,0.00,1.30
2022-03-15,2.15,-0.49,-2.37,0.77,-0.99,0.00,-0.77
2022-03-16,2.60,0.44,-1.85,-1.16,-1.58,0.00,-2.16
2022-03-17,1.42,0.16,-1.06,-1.61,-0.20,0.00,-0.69
2022-03-18,1.32,-0.19,-1.87,-0.55,-0.84,0.00,-1.01
2022-03-21,-0.17,-0.94,1.64,-0.19,1.55,0.00,1.59
2022-03-22,1.30,-0.22,-1.19,-0.82,-1.03,0.00,-0.88
2022-03-23,-1.25,-0.62,0.40,-0.51,1.52,0.00,0.80
2022-03-24,1.42,-0.32,-0.82,-0.48,-0.13,0.00,-0.24
2022-03-25,0.28,-0.30,2.19,0.20,1.37,0.00,1.13
2022-03-28,0.73,-0.87,-1.72,0.50,-1.24,0.00,-0.54
2022-03-29,1.43,1.19,-1.92,-0.32,-0.99,0.00,-2.02
2022-03-30,-0.82,-1.12,0.40,0.37,0.92,0.00,1.04
2022-03-31,-1.54,0.62,-0.45,-0.22,0.40,0.00,0.41
2022-04-01,0.39,0.58,-0.61,-0.92,0.05,0.00,-0.18
2022-04-04,0.93,-0.55,-1.86,-0.77,-0.70,0.00,-1.53
2022-04-05,-1.53,-0.72,0.82,0.69,0.15,0.00,1.24
2022-04-06,-1.23,-0.30,1.08,0.23,0.88,0.00,1.45
2022-04-07,0.34,-0.61,-0.12,0.37,0.30,0.00,1.20
2022-04-08,-0.38,-0.53,2.27,0.37,1.04,0.00,0.94
2022-04-11,-1.54,0.62,1.05,0.46,0.10,0.00,-0.85
2022-04-12,-0.29,0.56,0.47,-0.24,1.07,0.00,0.96
2022-04-13,1.39,0.61,-0.71,-1.00,0.00,0.00,-0.18
2022-04-14,-1.28,0.32,1.43,0.17,0.98,0.00,0.79
2022-04-18,-0.19,-0.57,1.80,0.77,0.67,0.00,1.54
2022-04-19,1.76,0.40,-0.97,0.54,-1.26,0.00,-1.40
2022-04-20,-0.27,0.50,1.26,0.77,1.18,0.00,2.27
2022-04-21,-1.73,-0.56,0.41,1.79,0.44,0.00,0.36
2022-04-22,-2.74,0.26,-0.18,-0.15,-0.21,0.00,-0.33
2022-04-25,0.70,0.12,-1.86,0.11,-1.11,0.00,-1.24
2022-04-26,-2.99,-0.36,1.80,0.24,1.25,0.00,1.28
2022-04-27,0.13,-0.56,0.34,0.14,0.80,0.00,1.22
2022-04-28,2.45,-0.52,-0.42,0.48,0.05,0.00,-0.36
2022-04-29,-3.54,0.88,0.61,-0.24,0.68,0.00,0.23
2022-05-02,0.80,0.38,-1.16,-0.63,-1.35,0.00,-1.78
2022-05-03,0.41,0.16,1.65,0.01,1.19,0.00,0.81
2022-05-04,3.01,-0.47,0.24,0.02,0.07,0.00,-0.29
2022-05-05,-3.80,-0.23,2.37,0.59,1.22,0.00,1.21
2022-05-06,-0.85,-1.01,1.84,0.98,1.39,0.00,1.40
2022-05-09,-3.52,-0.05,1.33,4.25,-0.20,0.00,0.12
2022-05-10,0.22,-0.49,-1.22,-0.68,0.28,0.00,1.12
2022-05-11,-1.93,-0.61,2.61,0.62,1.02,0.00,2.01
2022-05-12,0.15,1.20,-1.23,-0.34,-1.12,0.00,-2.51
2022-05-13,2.74,0.37,-2.18,-2.13,-0.75,0.00,-1.50
2022-05-16,-0.59,0.09,1.31,0.19,1.31,0.00,1.57
2022-05-17,2.13,0.94,-0.05,-0.68,-0.31,0.00,-1.48
2022-05-18,-4.06,0.46,1.54,-0.59,0.40,0.00,0.09
2022-05-19,-0.34,0.40,-0.80,-1.21,-0.91,0.00,-1.38
2022-05-20,-0.05,-0.13,-0.19,-0.10,0.19,0.00,-0.08
2022-05-23,1.75,-0.92,1.31,-0.05,0.97,0.00,0.95
2022-05-24,-1.21,-0.46,1.83,1.39,1.25,0.00,2.33
2022-05-25,1.21,0.74,0.20,-0.51,-0.03,0.00,-0.84
2022-05-26,2.18,0.01,-0.61,-0.14,-0.34,0.00,-0.95
2022-05-27,2.58,0.03,-1.28,-0.65,-0.28,0.00,-0.72
2022-05-31,-0.71,-0.39,0.46,0.80,-0.21,0.00,-0.50
2022-06-01,-0.74,0.23,0.80,-0.20,1.03,0.00,1.29
2022-06-02,2.08,0.40,-2.08,-0.42,-1.53,0.00,-2.03
2022-06-03,-1.63,1.03,0.55,-0.81,0.46,0.00,0.90
2022-06-06,0.33,0.04,0.66,0.47,0.17,0.00,-0.04
2022-06-07,1.00,0.20,-0.15,-1.57,0.65,0.00,0.34
2022-06-08,-1.02,-0.27,-0.52,-0.70,-0.25,0.00,-0.92
2022-06-09,-2.43,0.46,0.26,0.85,0.21,0.00,1.17
2022-06-10,-3.00,0.27,0.66,0.29,0.55,0.00,2.39
2022-06-13,-4.12,-0.46,0.60,1.69,-0.31,0.00,2.13
2022-06-14,-0.26,0.11,0.11,0.11,0.05,0.00,0.35
2022-06-15,1.55,-0.03,-1.67,-0.19,-1.15,0.00,-2.33
2022-06-16,-3.52,-1.09,0.00,0.59,-0.62,0.00,0.95
2022-06-17,0.45,0.73,-2.68,0.37,-2.03,0.00,-3.40
